Timestamp,Latitude,Longitude,Altitude (m),Vertical Accuracy (m),Horizontal Accuracy (m),Speed (m/s),Course (deg)
2031-04-08T08:22:05Z,-48.353548,-123.248457,119.1,3.3,3.2,5.91,67.3
2031-04-08T08:22:10Z,-48.353469,-123.248089,118.2,2,4.9,5.72,72.2
2031-04-08T08:22:15Z,-48.353401,-123.247689,117,3.6,6.5,6.1,75.6
2031-04-08T08:22:20Z,-48.353308,-123.247346,115.8,4.5,6.6,5.49,67.6
2031-04-08T08:22:25Z,-48.353249,-123.246984,114.8,2.3,5.5,5.51,76.4
2031-04-08T08:22:30Z,-48.353177,-123.246643,113.7,2.6,7.9,5.3,72.3
2031-04-08T08:22:35Z,-48.353079,-123.246293,112.9,4.7,3.7,5.61,67.2
2031-04-08T08:22:40Z,-48.352998,-123.245956,111.7,3.1,5.2,5.3,70
2031-04-08T08:22:45Z,-48.352936,-123.24567,110.4,2.6,4.2,4.45,72.1
2031-04-08T08:22:50Z,-48.35285,-123.245294,109.3,3.5,6.8,5.88,71
2031-04-08T08:22:55Z,-48.352773,-123.244979,107.8,4.2,4.3,4.97,69.7
2031-04-08T08:23:00Z,-48.352716,-123.244614,106.7,4.2,4.1,5.55,76.8
2031-04-08T08:23:05Z,-48.352639,-123.244263,105.2,4.9,3.5,5.47,71.8
2031-04-08T08:23:10Z,-48.35257,-123.243975,103.8,3.3,4.8,4.53,70.1
2031-04-08T08:23:15Z,-48.352525,-123.243638,102.6,4.4,5.1,5.08,78.8
2031-04-08T08:23:20Z,-48.352458,-123.243293,101,3.3,6.4,5.33,73.6
2031-04-08T08:23:25Z,-48.352367,-123.243005,99.7,3.3,4.8,4.72,64.6
2031-04-08T08:23:30Z,-48.352317,-123.242732,98.2,2.5,3.1,4.18,74.5
2031-04-08T08:23:35Z,-48.352245,-123.242441,96.8,4.3,5.6,4.6,69.5
2031-04-08T08:23:40Z,-48.35217,-123.242174,95.7,4.2,8,4.28,67.1
2031-04-08T08:23:45Z,-48.352066,-123.241918,94.3,4.3,5.6,4.44,58.7
2031-04-08T08:23:50Z,-48.35199,-123.241697,93.4,4.5,3.8,3.68,62.6
2031-04-08T08:23:55Z,-48.351913,-123.241418,92.2,4,3.5,4.47,67.4
2031-04-08T08:24:00Z,-48.351789,-123.241111,90.9,4.4,3.7,5.3,58.7
2031-04-08T08:24:05Z,-48.35169,-123.240863,89.7,2.9,3.7,4.29,58.9
2031-04-08T08:24:10Z,-48.351586,-123.240581,88.1,3.6,6.7,4.78,61
2031-04-08T08:24:15Z,-48.351487,-123.240346,87.1,3.2,8,4.11,57.5
2031-04-08T08:24:20Z,-48.351368,-123.240101,85.5,4.8,7.6,4.49,53.9
2031-04-08T08:24:25Z,-48.351237,-123.239893,84,4.8,7.8,4.25,46.5
2031-04-08T08:24:30Z,-48.351149,-123.239697,82.8,3.1,5,3.49,56
2031-04-08T08:24:35Z,-48.351051,-123.23944,82,4.4,6,4.39,60.2
2031-04-08T08:24:40Z,-48.350935,-123.239129,80.7,2,3.6,5.28,60.7
2031-04-08T08:24:45Z,-48.350828,-123.23883,79.4,2.5,5.1,5.02,61.6
2031-04-08T08:24:50Z,-48.350726,-123.23851,78.6,2.5,6.1,5.24,64.5
2031-04-08T08:24:55Z,-48.35067,-123.238284,77.5,2.9,5,3.58,69.4
2031-04-08T08:25:00Z,-48.350623,-123.238074,76.1,4.3,5.6,3.28,71.3
2031-04-08T08:25:05Z,-48.350577,-123.237763,74.7,2.7,6.6,4.71,77.6
2031-04-08T08:25:10Z,-48.350539,-123.237522,73.4,3.6,7.9,3.67,76.4
2031-04-08T08:25:15Z,-48.350494,-123.23718,72.4,3.5,3.1,5.16,78.8
2031-04-08T08:25:20Z,-48.350443,-123.236889,71.7,2.2,5.8,4.45,75.3
2031-04-08T08:25:25Z,-48.350367,-123.236567,70.8,2,6.9,5.05,70.6
2031-04-08T08:25:30Z,-48.350278,-123.236261,69.6,4.3,3.7,4.96,66.3
2031-04-08T08:25:35Z,-48.350232,-123.236057,68.2,4.8,6.3,3.18,71.4
2031-04-08T08:25:40Z,-48.350194,-123.235765,67,2.1,7.6,4.4,78.9
2031-04-08T08:25:45Z,-48.350184,-123.235535,66.2,3,5,3.42,86.4
2031-04-08T08:25:50Z,-48.350138,-123.23523,65.1,4.7,5.1,4.62,77.2
2031-04-08T08:25:55Z,-48.350098,-123.234923,64,4.4,6.6,4.64,78.9
2031-04-08T08:26:00Z,-48.350088,-123.234706,62.7,2.4,6.3,3.21,86.1
2031-04-08T08:26:05Z,-48.350107,-123.234391,62,2.3,5.5,4.68,95.1
2031-04-08T08:26:10Z,-48.350093,-123.234128,61.3,2.7,5.8,3.91,85.4
2031-04-08T08:26:15Z,-48.350083,-123.233814,60.5,2.7,6.9,4.65,87.2
2031-04-08T08:26:20Z,-48.350076,-123.233584,59.6,2.1,6.8,3.4,87.6
2031-04-08T08:26:25Z,-48.350094,-123.233349,58.4,4.9,7.5,3.5,96.4
2031-04-08T08:26:30Z,-48.350091,-123.233141,57.7,2.4,6.2,3.08,88.8
2031-04-08T08:26:35Z,-48.350112,-123.232884,57,2.1,3.3,3.84,97.2
2031-04-08T08:26:40Z,-48.350149,-123.232653,56.1,4.6,4.2,3.51,103.4
2031-04-08T08:26:45Z,-48.35018,-123.232436,55.3,2.6,7.5,3.28,102.1
2031-04-08T08:26:50Z,-48.350207,-123.232235,54.5,3.1,5.5,3.03,101.4
2031-04-08T08:26:55Z,-48.350245,-123.231998,53.6,2.3,6.2,3.6,103.4
2031-04-08T08:27:00Z,-48.350288,-123.231776,53,4.7,3.4,3.43,106.2
2031-04-08T08:27:05Z,-48.350321,-123.23157,52.6,4.3,6.1,3.14,103.6
2031-04-08T08:27:10Z,-48.35037,-123.231328,52.4,4.2,6.4,3.74,107.1
2031-04-08T08:27:15Z,-48.350445,-123.231075,51.6,3,4.1,4.1,114.1
2031-04-08T08:27:20Z,-48.350497,-123.23081,50.7,3.7,3.6,4.08,106.2
2031-04-08T08:27:25Z,-48.350529,-123.230533,50.3,3.9,3.6,4.17,99.9
2031-04-08T08:27:30Z,-48.350531,-123.230196,50.2,4.7,3,4.98,90.4
2031-04-08T08:27:35Z,-48.350536,-123.229963,49.7,3.3,4.3,3.44,91.9
2031-04-08T08:27:40Z,-48.350567,-123.229719,49.3,4.4,6.7,3.69,101
2031-04-08T08:27:45Z,-48.35058,-123.229513,48.9,4.2,3.8,3.06,95.1
2031-04-08T08:27:50Z,-48.350627,-123.229186,48.9,2.1,6.9,4.95,102.4
2031-04-08T08:27:55Z,-48.350658,-123.228981,48.8,2.8,4.9,3.1,102.6
2031-04-08T08:28:00Z,-48.350696,-123.228663,49,3.4,3.6,4.78,100.1
2031-04-08T08:28:05Z,-48.350723,-123.228325,48.8,3.2,7.5,5.04,97
2031-04-08T08:28:10Z,-48.350759,-123.228041,48.5,5,6.2,4.27,100.6
2031-04-08T08:28:15Z,-48.350797,-123.22776,48.1,4.1,5.6,4.25,101.6
2031-04-08T08:28:20Z,-48.350847,-123.227441,48,2.2,6.9,4.86,103.3
2031-04-08T08:28:25Z,-48.350902,-123.227165,48.3,2.7,4.7,4.25,106.7
2031-04-08T08:28:30Z,-48.350959,-123.226893,48.5,3,3.9,4.22,107.6
2031-04-08T08:28:35Z,-48.351017,-123.226595,48.8,2.4,3.3,4.59,106.2
2031-04-08T08:28:40Z,-48.351052,-123.226256,48.6,3.1,7.9,5.08,98.9
2031-04-08T08:28:45Z,-48.351063,-123.225998,48.7,2.6,5.6,3.83,93.5
2031-04-08T08:28:50Z,-48.351049,-123.225677,48.4,2.8,5.7,4.77,86.4
2031-04-08T08:28:55Z,-48.351052,-123.225362,48.9,4.7,5.2,4.66,90.8
2031-04-08T08:29:00Z,-48.351034,-123.225117,48.9,5,7.1,3.64,83.6
2031-04-08T08:29:05Z,-48.351014,-123.224898,49.2,4.4,3.6,3.27,82.3
2031-04-08T08:29:10Z,-48.350971,-123.22457,49.8,3.6,7,4.94,78.8
2031-04-08T08:29:15Z,-48.350959,-123.224321,50.3,3.3,7.8,3.69,86.1
2031-04-08T08:29:20Z,-48.350932,-123.224036,50.2,4,6.2,4.27,81.7
2031-04-08T08:29:25Z,-48.350905,-123.223697,50.5,4.9,7.5,5.04,83.3
2031-04-08T08:29:30Z,-48.3509,-123.223358,51,2.2,3.6,5.02,88.7
2031-04-08T08:29:35Z,-48.350889,-123.223054,51,2.5,3.8,4.51,86.9
2031-04-08T08:29:40Z,-48.350863,-123.222765,51.4,3.2,3.7,4.31,82.2
2031-04-08T08:29:45Z,-48.350856,-123.222431,52.1,3.1,3.5,4.94,88.3
2031-04-08T08:29:50Z,-48.350858,-123.22219,52.6,4.6,7.1,3.57,90.5
2031-04-08T08:29:55Z,-48.350886,-123.221825,52.7,3.3,3.9,5.44,96.6
2031-04-08T08:30:00Z,-48.350935,-123.22148,53.4,2.2,7.2,5.22,102.2
2031-04-08T08:30:05Z,-48.350958,-123.221118,54,4.7,3.5,5.39,95.4
2031-04-08T08:30:10Z,-48.350975,-123.220869,54.9,4.7,6.8,3.69,95.9
2031-04-08T08:30:15Z,-48.350976,-123.220549,55.3,4.8,4.5,4.75,90.1
2031-04-08T08:30:20Z,-48.350976,-123.220272,56,3.1,6.6,4.09,90
2031-04-08T08:30:25Z,-48.350985,-123.2199,56.6,3.5,3.8,5.51,92.1
2031-04-08T08:30:30Z,-48.350981,-123.219528,57.2,3.9,5.2,5.51,89
2031-04-08T08:30:35Z,-48.35099,-123.219267,58.1,3.5,6.5,3.87,93
2031-04-08T08:30:40Z,-48.351011,-123.218912,59.2,2.6,5.7,5.27,95
2031-04-08T08:30:45Z,-48.351041,-123.218648,60.3,3.1,5.3,3.96,99.8
2031-04-08T08:30:50Z,-48.351076,-123.218262,60.7,3.4,4,5.75,97.8
2031-04-08T08:30:55Z,-48.351081,-123.21796,61.9,4.8,4.6,4.48,91.4
2031-04-08T08:31:00Z,-48.351059,-123.217591,62.5,5,4.4,5.47,84.9
2031-04-08T08:31:05Z,-48.351051,-123.217255,63.6,2.1,6.2,4.98,87.7
2031-04-08T08:31:10Z,-48.351043,-123.216959,64.9,4.4,7.5,4.38,87.9
2031-04-08T08:31:15Z,-48.351054,-123.216658,65.8,4.2,3.1,4.46,93
2031-04-08T08:31:20Z,-48.351051,-123.216328,66.8,4.9,3.5,4.87,89.1
2031-04-08T08:31:25Z,-48.351086,-123.215993,68.1,3.9,5.8,5.01,99
2031-04-08T08:31:30Z,-48.351115,-123.215634,69.3,2.1,7.6,5.36,97
2031-04-08T08:31:35Z,-48.351136,-123.215244,70.2,4.5,8,5.79,94.5
2031-04-08T08:31:40Z,-48.351141,-123.214834,71.6,2.4,3.6,6.07,91.1
2031-04-08T08:31:45Z,-48.351147,-123.214521,72.4,4.6,3.6,4.63,91.8
2031-04-08T08:31:50Z,-48.351121,-123.21419,73.6,4.1,8,4.93,83.3
2031-04-08T08:31:55Z,-48.351081,-123.213796,74.9,3.5,5.5,5.89,81.3
2031-04-08T08:32:00Z,-48.35105,-123.213501,75.7,3.7,6.8,4.44,80.8
2031-04-08T08:32:05Z,-48.35101,-123.213088,76.7,4.4,7.5,6.16,81.8
2031-04-08T08:32:10Z,-48.350985,-123.212706,77.7,3.1,5.9,5.68,84.4
2031-04-08T08:32:15Z,-48.350941,-123.212369,78.8,2.5,5.3,5.09,78.7
2031-04-08T08:32:20Z,-48.350883,-123.211998,79.9,4,3.5,5.62,76.8
2031-04-08T08:32:25Z,-48.350815,-123.211634,81.4,3.9,4.9,5.6,74.4
2031-04-08T08:32:30Z,-48.350709,-123.211278,82.6,3.1,5.9,5.78,65.8
2031-04-08T08:32:35Z,-48.350645,-123.210947,84,2.6,4.6,5.09,73.9
2031-04-08T08:32:40Z,-48.350528,-123.210571,84.9,4.2,3.6,6.15,64.9
2031-04-08T08:32:45Z,-48.350425,-123.210254,86.4,3.1,3.8,5.22,63.8
2031-04-08T08:32:50Z,-48.350282,-123.209894,87.6,4.8,7.1,6.2,59.2
2031-04-08T08:32:55Z,-48.35013,-123.209496,88.9,2.2,7,6.79,60.1
2031-04-08T08:33:00Z,-48.349971,-123.209178,90.1,2.8,4.4,5.9,53
2031-04-08T08:33:05Z,-48.349796,-123.208827,91.7,2.6,6.4,6.48,53.2
2031-04-08T08:33:10Z,-48.349669,-123.208482,92.5,4.7,6.9,5.84,61.1
2031-04-08T08:33:15Z,-48.349573,-123.208067,93.7,2,3.4,6.5,70.9
2031-04-08T08:33:20Z,-48.349481,-123.207609,95,4.3,6,7.07,73.2
2031-04-08T08:33:25Z,-48.349376,-123.207228,96.2,4.4,7.6,6.11,67.5
2031-04-08T08:33:30Z,-48.349248,-123.206852,97.6,4.3,6.7,6.26,62.8
2031-04-08T08:33:35Z,-48.349147,-123.206474,98.6,3.6,7.4,6.02,68
2031-04-08T08:33:40Z,-48.349027,-123.206111,99.9,3,5,6,63.7
2031-04-08T08:33:45Z,-48.348947,-123.205717,101.2,3.3,6.1,6.09,72.9
2031-04-08T08:33:50Z,-48.348904,-123.20531,102.4,2.7,6.8,6.1,81
2031-04-08T08:33:55Z,-48.348891,-123.204845,103.9,5,3.3,6.89,87.6
2031-04-08T08:34:00Z,-48.348925,-123.204374,104.9,3.3,5.9,7,96.2
2031-04-08T08:34:05Z,-48.348967,-123.204,105.8,4,7.5,5.62,99.6
2031-04-08T08:34:10Z,-48.348983,-123.203618,107,4.8,4,5.67,93.6
2031-04-08T08:34:15Z,-48.348974,-123.203196,108,2.8,3.1,6.24,88.1
2031-04-08T08:34:20Z,-48.348913,-123.202733,108.8,3.1,7.7,6.99,78.9
2031-04-08T08:34:25Z,-48.348889,-123.202274,109.8,4.8,3.8,6.8,85.5
2031-04-08T08:34:30Z,-48.348827,-123.20184,110.6,3.7,6,6.57,77.8
2031-04-08T08:34:35Z,-48.348788,-123.201331,111.6,2.9,7.1,7.59,83.5
2031-04-08T08:34:40Z,-48.348749,-123.200877,112.7,2.2,5.3,6.77,82.7
2031-04-08T08:34:45Z,-48.348683,-123.200464,114.1,2.2,6.1,6.29,76.4
2031-04-08T08:34:50Z,-48.348621,-123.199957,115.1,4.8,6.5,7.63,79.6
2031-04-08T08:34:55Z,-48.348545,-123.199496,116.5,4.2,6.2,7.02,76.1
2031-04-08T08:35:00Z,-48.348505,-123.199053,117.8,3.7,6.9,6.62,82.1
2031-04-08T08:35:05Z,-48.348456,-123.198517,119.1,3,7.8,8.01,82.2
2031-04-08T08:35:10Z,-48.34837,-123.198041,120.4,2.2,7.7,7.29,74.8
2031-04-08T08:35:15Z,-48.348337,-123.19761,121.1,2.7,7.3,6.42,83.5
2031-04-08T08:35:20Z,-48.348245,-123.197137,121.8,4.5,6,7.29,73.7
2031-04-08T08:35:25Z,-48.348155,-123.196602,123,4.4,6.2,8.17,75.7
2031-04-08T08:35:30Z,-48.348123,-123.196071,123.6,4.9,6.7,7.89,84.9
2031-04-08T08:35:35Z,-48.348057,-123.195533,124.8,2.2,4.5,8.1,79.5
2031-04-08T08:35:40Z,-48.348023,-123.195046,125.5,4.6,6.3,7.24,84.1
2031-04-08T08:35:45Z,-48.348015,-123.194594,126.1,3.5,4.3,6.69,88.5
2031-04-08T08:35:50Z,-48.348026,-123.194132,127,2.4,7.1,6.84,91.9
2031-04-08T08:35:55Z,-48.34803,-123.19358,128.2,3.5,7.6,8.17,90.7
2031-04-08T08:36:00Z,-48.347982,-123.193035,129.1,3.4,6.5,8.14,82.4
2031-04-08T08:36:05Z,-48.347995,-123.192551,129.7,3.6,3.5,7.17,92.4
2031-04-08T08:36:10Z,-48.34798,-123.191988,130.5,3.3,3.7,8.33,87.8
2031-04-08T08:36:15Z,-48.347931,-123.191445,131.2,2.3,5.8,8.12,82.1
2031-04-08T08:36:20Z,-48.347839,-123.191,131.9,2.3,7.3,6.89,72.8
2031-04-08T08:36:25Z,-48.347787,-123.190527,132.3,4.2,3.9,7.1,80.5
2031-04-08T08:36:30Z,-48.347731,-123.19,132.6,3,6.3,7.89,81
2031-04-08T08:36:35Z,-48.347712,-123.189523,133.5,3.3,7.7,7.07,86.4
2031-04-08T08:36:40Z,-48.347641,-123.188976,134,4,3.3,8.25,79
2031-04-08T08:36:45Z,-48.347626,-123.188471,134.8,4.4,5.3,7.48,87.5
2031-04-08T08:36:50Z,-48.347633,-123.187904,135.5,2.1,7.3,8.4,91
2031-04-08T08:36:55Z,-48.347638,-123.187356,136,3.4,7.2,8.11,90.9
2031-04-08T08:37:00Z,-48.347617,-123.186786,136.2,4.3,4.6,8.44,86.8
2031-04-08T08:37:05Z,-48.347626,-123.186291,136.6,2.7,3.3,7.33,91.6
2031-04-08T08:37:10Z,-48.347632,-123.185676,137.1,3.5,5.9,9.09,90.8
2031-04-08T08:37:15Z,-48.34768,-123.185105,137.1,3.9,5.1,8.51,97.2
2031-04-08T08:37:20Z,-48.347743,-123.184533,137.3,3.8,6.2,8.58,99.5
2031-04-08T08:37:25Z,-48.347764,-123.184009,137.7,2.6,6.6,7.76,93.3
2031-04-08T08:37:30Z,-48.347779,-123.183438,137.5,3.1,3.7,8.47,92.3
2031-04-08T08:37:35Z,-48.347817,-123.182818,138,4.8,5.4,9.2,95.3
2031-04-08T08:37:40Z,-48.347791,-123.182177,137.8,4.3,7.9,9.51,86.5
2031-04-08T08:37:45Z,-48.34773,-123.181605,137.8,2.7,3.7,8.57,80.9
2031-04-08T08:37:50Z,-48.347717,-123.181059,137.9,2.4,4.8,8.08,87.9
2031-04-08T08:37:55Z,-48.347648,-123.180447,138,4.3,5.5,9.19,80.5
2031-04-08T08:38:00Z,-48.347644,-123.179889,137.6,3.1,3.3,8.25,89.3
2031-04-08T08:38:05Z,-48.347635,-123.179321,137.7,2.1,5.6,8.42,88.6
2031-04-08T08:38:10Z,-48.34764,-123.178686,137.6,2.5,4.8,9.39,90.7
2031-04-08T08:38:15Z,-48.347621,-123.178065,137.7,2.7,4.7,9.2,87.3
2031-04-08T08:38:20Z,-48.347571,-123.177532,137.9,3.3,4.3,7.96,82.1
2031-04-08T08:38:25Z,-48.347511,-123.176899,138.1,2.7,6.5,9.46,81.9
2031-04-08T08:38:30Z,-48.347479,-123.17628,137.5,3.9,5.5,9.19,85.5
2031-04-08T08:38:35Z,-48.347446,-123.17565,137.3,4.2,5.3,9.36,85.6
2031-04-08T08:38:40Z,-48.347411,-123.175026,136.8,4.5,3.2,9.25,85.2
2031-04-08T08:38:45Z,-48.347396,-123.174415,136.8,2.2,4.3,9.05,87.8
2031-04-08T08:38:50Z,-48.347377,-123.173794,136.2,4,7.4,9.19,87.4
2031-04-08T08:38:55Z,-48.347374,-123.173173,135.9,4.6,6.5,9.19,89.6
2031-04-08T08:39:00Z,-48.347396,-123.172612,135.8,3.1,3.4,8.32,93.3
2031-04-08T08:39:05Z,-48.347442,-123.172038,135.3,3.3,3.8,8.55,96.9
2031-04-08T08:39:10Z,-48.347536,-123.171442,134.8,4.8,5.4,9.07,103.3
2031-04-08T08:39:15Z,-48.347613,-123.170776,134.6,3.7,5.3,10,99.9
2031-04-08T08:39:20Z,-48.347726,-123.17021,134.1,2.2,3.2,8.74,106.7
2031-04-08T08:39:25Z,-48.34786,-123.169662,133.2,3.1,3.8,8.65,110.2
2031-04-08T08:39:30Z,-48.348066,-123.169032,132.5,3.4,4.2,10.37,116.2
2031-04-08T08:39:35Z,-48.348191,-123.168406,132,3.2,5.3,9.68,106.8
2031-04-08T08:39:40Z,-48.348289,-123.167834,131.4,3.8,4,8.75,104.4
2031-04-08T08:39:45Z,-48.348387,-123.167163,130.8,2.4,4.8,10.16,102.5
2031-04-08T08:39:50Z,-48.348422,-123.166524,129.8,3.5,5.6,9.48,94.6
2031-04-08T08:39:55Z,-48.348466,-123.165866,129,4.4,5.3,9.79,95.7
2031-04-08T08:40:00Z,-48.348553,-123.165248,128.4,3.6,7.6,9.35,101.9
2031-04-08T08:40:05Z,-48.348587,-123.16464,127.7,3.8,5.8,9.02,94.9
2031-04-08T08:40:10Z,-48.348643,-123.163944,127.3,4.8,3.3,10.38,96.9
2031-04-08T08:40:15Z,-48.34875,-123.163357,126.7,2.9,4.5,9.01,105.3
2031-04-08T08:40:20Z,-48.348801,-123.162756,125.5,4.4,6.1,8.96,97.2
2031-04-08T08:40:25Z,-48.348895,-123.162101,124.2,3,3.7,9.92,102.2
2031-04-08T08:40:30Z,-48.34905,-123.161503,123.1,4,6.7,9.5,111.2
2031-04-08T08:40:35Z,-48.34928,-123.160909,121.9,3.6,6.9,10.17,120.2
2031-04-08T08:40:40Z,-48.349583,-123.160368,120.6,3.6,5,10.47,130.2
2031-04-08T08:40:45Z,-48.349859,-123.159815,119.6,2.8,7.4,10.23,126.9
2031-04-08T08:40:50Z,-48.350092,-123.159236,118.3,4.1,5.7,10.01,121.2
2031-04-08T08:40:55Z,-48.350369,-123.15875,117.4,2.1,6.5,9.47,130.7
2031-04-08T08:41:00Z,-48.350722,-123.158285,116.4,3.4,5.8,10.45,138.8
2031-04-08T08:41:05Z,-48.351032,-123.157881,115.2,3.4,3.8,9.13,139.2
2031-04-08T08:41:10Z,-48.351407,-123.157484,113.9,3.8,3.9,10.2,144.8
2031-04-08T08:41:15Z,-48.351795,-123.157114,113,3.3,3.3,10.23,147.6
2031-04-08T08:41:20Z,-48.352157,-123.156772,112.2,4.6,3.8,9.51,147.8
2031-04-08T08:41:25Z,-48.352564,-123.156391,111.5,3.8,7.4,10.68,148.2
2031-04-08T08:41:30Z,-48.352925,-123.15599,110,4.2,6.3,9.97,143.5
2031-04-08T08:41:35Z,-48.353288,-123.155513,108.7,4.2,7.7,10.74,138.9
2031-04-08T08:41:40Z,-48.35366,-123.155082,107.4,3.5,7,10.46,142.4
2031-04-08T08:41:45Z,-48.353977,-123.154698,106.1,2.4,7.3,9.06,141.2
2031-04-08T08:41:50Z,-48.354275,-123.154291,105.1,2.5,6,8.96,137.7
2031-04-08T08:41:55Z,-48.354534,-123.153826,103.7,2,3.6,8.97,129.9
2031-04-08T08:42:00Z,-48.354795,-123.153287,102.6,2.9,3.3,9.87,126.1
